Word,Count
sqrt(4,1
\freeing),\,1
draw_data->DeIndexAllBuffers(),1
\translationLineColor,\,1
opposed,1
fragile,1
[Private],1
Rectangle,1
Y:...),1
reconsidered,1
Bottom-right,1
encodingIDs,1
welding,1
reliance,1
rules,1
GPL,1
accounted,1
constructor),1
\0xf000,\,1
one),1
preserved,1
\solids,\,1
padded,1
size/pos,1
lossless,1
\(UINT)HIWORD(lParam),\,1
70,1
important,1
mouse_button_1;,1
Oversampling,1
instances,1
2014/11/28,1
2015/01/11,1
others),1
32..126,1
debug),1
keystrokes),1
\company,\,1
dirty,1
(2014-08-07),1
overshooting,1
\happens,\,1
2015/02/08,1
listbox_item_current2,1
doing:,1
debugging),1
necessarily,1
reuse,1
(g_pFontTextureView),1
generation,1
:M@@V:@@,1
\stb_rect_pack,\,1
stores,1
awesomest,1
(2011-11-28),1
V@V,1
uid,1
\CTRL+Z,CTRL+Y\,1
GetTexData*(),1
Pad,1
'io.WantTextInput',1
\userdata,\,1
container,1
\"\reset"\\,1
leaves,1
style.FramePadding.x*2),1
two-byte,1
num-fonts-in-TTC,1
\scenario,\,1
\drawing,\,1
assigned,1
\recycling,\,1
gain,1
replace),1
(#690),1
DEPENDENCIES,1
Tagged,1
naturally,1
Subtract,1
desc.RenderTarget[0].BlendOpAlpha,1
..use,1
CalcTextSizeA(),1
1.6,1
y2),1
Coarse,1
blurry,1
span,1
inefficient;,1
-Your,1
simplest,1
Commented,1
2.0f;,1
\(easiest/safest,\,1
Precisely,1
compares,1
STBTT_PLATFORM_ID_MICROSOFT,1
2016/09/25,1
sockaddr_in,1
\PushID("\node"\);\,1
(g_pd3dDevice),1
Bullet()+Text(),1
(FLT_MAX,1
glitch,1
integral,1
(hello,1
(2012-07-20),1
Add/remove,1
\window->DrawList->AddCircle(window->DC.CursorMaxPos,\,1
yet),1
STL,1
malloc.h,1
0.0f),1
Overwrite,1
Tab,1
size.y>0.0:,1
y2,1
\(#383,\,1
resulting,1
disprismatotesseractihexadecachoron,1
PLATFORM,1
0/1,1
Subpixel,1
(1-1,1
image(),1
\FIONBIO,\,1
(filled,1
\bin,\,1
hardcoded,1
cycle,1
Math,1
spaghetti,1
ImGui::MemFree(),1
\idx_offset,\,1
'TextureId',1
(2014-12-06),1
(32-bit,1
2015/07/14,1
monitors,1
(If,1
seeded,1
\applications,\,1
shaders,1
\(x+1,y_crossing)\,1
\top"\\,1
Drag/Slider,1
cmd_lists_count),1
matrixScale[3];,1
reduces,1
ImGuiStyleVar_WindowMinSize,1
UNINITIALIZED,1
bpp,1
\used,\,1
desc.ScissorEnable,1
stbrp_init_target,1
alive,1
Contains,1
STB_TEXTEDIT_K_LINEEND,1
vegetation,1
\Button("\World###ID"\;\,1
ImGuiDrawContext,1
uints),1
mouse),1
visited_width,1
\unicode,\,1
_com_error,1
SetFallbackChar(),1
party,1
ImGui::PopItemWidth();,1
specifies,1
*first,1
STB_TEXTEDIT_STRINGLEN(obj),1
Plot,1
describing,1
Verify,1
(per,1
artifact,1
\Last,\,1
targeted,1
large-thin,1
ImGuiSetCond_Always,1
Word,1
(.ttf),1
ImDraw::PushClipRect(Imvec2,1
clip-rect,1
random-seeking,1
(e.g:,1
(cmd.UserCallback,1
display_frame,1
\exact,\,1
Behind,1
case-wise,1
STB_TEXTEDIT_K_BACKSPACE,1
Font->FontSize,1
Safety,1
assumed,1
\"\World"\,\,1
aspects,1
(carry,1
func,1
WM_KEYDOWN/WM_KEYUP,1
\block,\,1
IsItemHoveredRect(),1
stops,1
lifetime,1
growing,1
\"\MyGame"\\,1
\Incorrect,\,1
(lets,1
D3D11_CULL_NONE;,1
Cache,1
bitfield,1
_PressedOn,1
stdlib.h,1
MY_HWND;,1
g_pVertexConstantBuffer->Release();,1
Instance,1
\named,\,1
ahead,1
concatenation,1
Bg,1
deferenced,1
ImGui_ImplDX11_RenderDrawLists;,1
\ImGui::Combo("\Combo"\,\,1
STB_TEXTEDIT_K_LINESTART,1
*=,1
ctx->IASetPrimitiveTopology(D3D11_PRIMITIVE_TOPOLOGY_TRIANGLELIST);,1
x64,1
[4,1
value;,1
(g_pd3dDeviceContext),1
compiles):,1
estimation,1
with:,1
release>*,1
biggest,1
\ImGuizmo::RecomposeMatrixFromComponents(matrixTranslation,\,1
\"\Load"\\,1
revamp,1
sub-menu,1
bringing,1
Level,1
Unframed,1
elapsed,1
Implicitely,1
Delta,1
(negative,1
x1+1,1
g_pSwapChain,1
...................,1
Device,1
axis?),1
'RenderDrawListsFn',1
expecting,1
\steps,\,1
key-downs,1
anybody,1
hull,1
CaptureInputs(),1
\"\string"\\,1
yoy,1
pull,1
\"\%%"\\,1
'user_callback',1
&offset);,1
rasterization,1
my_render_function;,1
happy..,1
bgColor[],1
wrapping;,1
sibling,1
care,1
GlyphOffset.y,1
out_w/out_h,1
mouse_button_0;,1
ImGuiCol_WindowBg,1
render_target_view_desc.ViewDimension,1
\d3dcompiler.lib,\,1
\STB_TEXTEDIT_MOVEWORDLEFT(obj,i)\,1
Releases,1
Direct3D,1
'ColorButton(ImVec4,1
\4-ways,\,1
-FLT_MAX..+FLT_MAX,1
IMGUI_DUMMY_IMPL),1
embed,1
0.6b,1
Fix,1
neither,1
(BeginPopupContext**,1
ImGui_XXXX_RenderDrawLists(ImDrawData*,1
STB_TEXTEDIT_STRING,1
catching,1
_VtxWritePtr,1
(really,1
1.0f:bottom,1
codepage,1
scale),1
non-literal,1
\DC.AllowKeyboardFocus,\,1
0.f,1
elsewhere,1
computation,1
super-cell,1
misplaced,1
disappeared,1
(equivalent,1
<0,1
conforming,1
command),1
ImGuiTreeNodeFlags_OpenOnDoubleClick,1
\D3D11_SDK_VERSION,\,1
updating,1
higher-quality,1
resizes,1
LONG,1
2015/04/03,1
whitespace,1
ColumnsCurrent,1
Per,1
pushing,1
Large,1
Pesch,1
non-trivial,1
ImFontAtlas::AddFont**,1
consist,1
three),1
io.DisplaySize,1
tolerated,1
\inch,\,1
Implicit,1
\wParam,\,1
SetNextWindowFocus(),1
lineto,1
dif.Normalize();,1
wrap_pos_x,1
DXGI_FORMAT_R16_UINT,1
\filtered,\,1
rlinecurve,1
Non-trivial,1
sampler,1
Up/Down,1
(whatever,1
space;,1
g_pInputLayout,1
\once."\);\,1
\DC.ButtonRepeat,\,1
games,1
!Down),1
stbtt_fontinfo,1
underlying,1
(over-reserving,1
[preferred,1
callee,1
update/copy,1
'pos',1
heavy,1
%p,1
ranges[],1
(#211),1
Ask,1
\process,\,1
\Win32),\,1
combination,1
splitting,1
SetTextureUserID(),1
Small,1
(disabled,1
wParam,1
be:,1
ImGuiMouseCursor_Arrow,1
DeltaTime,1
\rc.top,\,1
sizeof(sd));,1
checks,1
PNG,1
\(x1=left,y1=top,x2=right,y2=bottom)\,1
untested,1
resizing),1
http://www.microsoft.com/typography/otspec/name.htm,1
\dodgy,\,1
sqrt(2,1
FontBaseSize,1
rework,1
'io.Fonts->TexID',1
hwnd,1
ImText*,1
desc.RenderTarget[0].RenderTargetWriteMask,1
stb:,1
multipurpose,1
2nd,1
ctrl+clicking,1
DC.CursorStartPos,1
MS,1
stbtt_GetPackedQuad(),1
\CursorStartPos,\,1
confusion,1
continue;',1
title_bg_col.z),1
\data->CursorPos,\,1
TEXTURES,1
\ImGui::SetTooltip("\ListBox\,1
history:,1
hierarchy,1
\__,1
.....,1
Font/FontSize,1
reserve,1
col,1
Demonstrating,1
geometrical,1
STBTT_MALLOC,1
4D,1
\"\clean"\\,1
'extra_fonts/README.txt',1
implemented,1
(new),1
SAMPLE,1
\Company,\,1
addr.sin_addr.s_addr,1
double-click),1
ASSERT,1
'bool,1
center_y_ratio:,1
refocus,1
imgui_impl_***,1
translate,1
w,1
\stored,\,1
true],1
ordered/timestamped,1
GetItemRectMin()/GetItemRectMax()/IsMouseHoveringRect(),1
lighter,1
involved,1
D3D11_DEPTH_WRITE_MASK_ALL;,1
alltogether,1
raise,1
point's,1
\(FontYOffset,\,1
international,1
menubar,1
\ImGui::TextUnformatted(log.begin(),\,1
\fancy,\,1
GLuint,1
<auto>,1
2015/08/05,1
TreePop();,1
ImGui::CalcTextSize),1
\"\How\,1
STB_TEXTEDIT_NEWLINE,1
OpenOnArrow,1
moving_within_opened_triangle,1
keyboards,1
Sorted,1
keyboard),1
leftSideBearing,1
themselves,1
'Input',1
system:,1
char*),1
n;,1
15%,1
\labels/IDs"\\,1
MyVec4&,1
(2013-09-25),1
(those,1
thou,1
\SetNextWindowContentSize(),\,1
AVOID,1
subdivide,1
g_pBlendState->Release();,1
ImGui::GetTextLineHeightWithSpacing()+ImGui::GetStyle().ItemSpacing.y));,1
FILE*,1
other:,1
fmt=4,1
ImGuiMouseCursor_Move,1
nonzero,1
\events,\,1
render_target_view_desc.Format,1
.............,1
(g_pDepthStencilState),1
\ImGui::InputFloat3("\Rt"\,\,1
0x00000000,1
(typical,1
\//g_pd3dDeviceContext->OMSetRenderTargets(1,\,1
Top-right,1
callgsubr,1
fd,1
\library,\,1
edit_state.Text,1
windings,1
modifiers,1
sorting/unsorting,1
0.9,1
modelled,1
(#),1
says,1
sub-tree,1
stdbool.h,1
Peter,1
__APPLE__,1
imconfig.h),1
'accessed',1
std::cout,1
traveled,1
routines,1
hintmask,1
\references,\,1
bar/gradient,1
\ImGui::Text("\This\,1
cursor/preview,1
better-packed,1
Known,1
\"\Play##foo2"\\,1
formalize,1
(u)stbtt_int8/16/32,1
sd.BufferDesc.Width,1
buf_size),1
\FramePadding=(0,0)\,1
principles,1
(glyphs,1
stbtt_GetCodepointBitmapBox(),1
Snapping,1
ParentWindow,1
OpenOnDoubleClick|OpenOnArrow,1
\plane,\,1
bg_col,1
\"\classify"\\,1
freely,1
vtx_buffer.Size,1
(our,1
skyline,1
TreeAdvanceToLabelPos()+Text(),1
ImFontAtlas::GetTexDataAs*(),1
Right,1
==================,1
Popov,1
simplicity),1
\test,\,1
Fear,1
\"\display_format"\\,1
edited,1
TTY,1
\if,\,1
?!?!,1
engine:,1
'num_rects',1
too-small,1
failing,1
(Ideally,1
featureLevel;,1
random-access,1
FIXME-CLEANUP,1
hopefully,1
overestimates,1
(nb:,1
\run,\,1
vertically;,1
advanceWidth,1
5.63,1
site,1
work-in-progress,1
typographic,1
\system,\,1
4-bytes,1
win_size_v));,1
io.DeltaTime,1
same),1
\D3D_FEATURE_LEVEL_11_0,\,1
(Note,1
statusbar:,1
Rather,1
stb,1
them;,1
\word-wrapping,\,1
\estimation,\,1
LRESULT,1
ImDrawList::AddRect(),1
redirect,1
fullscreen,1
encoder),1
\GL_UNSIGNED_INT,\,1
standalone,1
OPEN,1
addr.sin_port,1
separating,1
if:,1
FontAwesome,1
\"\imgui.ini"\\,1
(ImGui::IsItemHovered()),1
GetCursorStartPos()+offset,1
0.99,1
axis-aligned,1
{},1
len),1
minarea,1
initializing,1
Public,1
ImGuiCol_TooltipBg,1
\ProggyClean.ttf,\,1
IsWindowFocused(),1
columning,1
\y_top,\,1
blank,1
\ctx->PSSetShader(g_pPixelShader,\,1
~18/26,1
CTRL+Clicking,1
screenshots/video,1
TreeNode*(),1
\(0,0,0,1)\,1
Update**,1
'cmd_lists',1
O(1)),1
HOLDING,1
Duparc,1
&g_pd3dDeviceContext),1
settings?),1
Render/copy,1
(#438),1
cursor/selection/undo,1
ID3D11Texture2D*,1
declaring,1
\held,\,1
desc.FillMode,1
BeginPopupModal(),1
\IM_ARRAYSIZE(listbox_items),\,1
Home/End,1
\scanline,\,1
Squared,1
(open/close,1
modulate,1
#402),1
\Katakana,\,1
facet,1
Exported,1
\false,\,1
manager,1
<--,1
ALLOW_UNALIGNED_TRUETYPE,1
ValueColor(),1
TreePush(),1
Stride,1
defer,1
zero-terminator,1
GetId(),1
animating,1
Convince,1
string/integer,1
mac/iOS,1
e.g:,1
polished,1
styling/colors,1
2016/07/30,1
D3D11_DEPTH_STENCIL_DESC,1
(over,1
\reason,\,1
1920.0f;,1
searches_remaining,1
\(ioctlsocket(m_handle,\,1
ImGui::LogToClipboard();,1
\big-endian),\,1
\square/button,\,1
Detect,1
stuck,1
'correct',1
2x2,1
majority,1
transparence,1
DeleteChars()/InsertChars(),1
2015/03/17,1
D3D11_DSV_DIMENSION::D3D11_DSV_DIMENSION_TEXTURE2D;,1
ImFontAtlas::AddFont(),1
<d3dcompiler.h>,1
(32..128)^2,1
WE_HAVE_AN_X_AND_YSCALE,1
(pressed,1
Double-click/double-tap,1
\"\translated"\\,1
@@o,1
D3D11_FILL_SOLID;,1
\fabsf,\,1
Fields,1
stream,1
FocusedWindow,1
encapsulates,1
\window->DrawList->AddRect(group_bb.Min,\,1
ignored,1
pasting,1
write:,1
create/copy,1
supply,1
per-pixel,1
\future,\,1
\fonts"\\,1
cleaner,1
Dumb,1
&g_pDepthStencilState);,1
\line,\,1
\ID,\,1
POSIX,1
\spaces,\,1
Enter,1
\now,\,1
style.WindowTitleAlign,1
(top-left,1
c++,1
ImDrawCmd::ElemCount,1
Enumerations,1
XAdvance,1
ImFont::RenderChar,1
presently,1
GetWindowCollapsed(),1
left-most,1
ship,1
\"\fish"\\,1
\"\##dummy"\)\,1
\"\%5.2f\,1
cursor/position,1
object.transform[4,1
\MyVec4(x,y,z,w);\,1
\!"\,\,1
customized,1
\R,G,B\,1
coarsely,1
valuable,1
#883,1
post-filtered,1
\background,\,1
\ok,\,1
patented),1
Channels,1
Buf,1
wireframe),1
ID3D11DepthStencilState*,1
CP-1251,1
\CollapsingHeader(label,\,1
\STB_TEXTEDIT_GETWIDTH(obj,n,i)\,1
CONSUMPTION,1
MyMaterial*,1
IMGUI_INCLUDE_IMGUI_USER_H,1
_any_,1
infos,1
it),1
serves,1
B:,1
INTEGRATION,1
*pvar;,1
Every,1
ImGui::GetIO().MousePos,1
IO.Font,1
Preferably,1
interactions),1
imgui.ini,1
exists,1
Leaf:,1
nonBlocking,1
BG,1
statically,1
:oM@@M,1
declaration-order,1
line-based,1
alphabets,1
wanted,1
ColorEdit*,1
super,1
underflow),1
(dichotomy,1
CollapsingHeader,1
accurately,1
\objects,\,1
\min_y,\,1
STB_TEXTEDIT_K_UNDO,1
2-byte,1
Node,1
apps,1
tooltip),1
leeway,1
fringes,1
\Saturated,\,1
'horizontal',1
2015/05/03,1
4x1,1
ID3D11SamplerState*,1
internally),1
\#383,\,1
generous,1
\basis,\,1
redirected,1
(mouse/keyboard,1
split),1
fabs(),1
ImGuiStorage::GetIntPtr()/GetFloatPtr(),1
introducing,1
io.DisplaySize.x,1
details.),1
AddRect,1
N),1
Selectables,1
(except,1
UI:,1
streaming,1
maximize,1
hstemhm,1
combined,1
drawn),1
Top-left,1
EndMainMenuBar(),1
blog.forrestthewoods.com/4cffeed33fdb),1
oversampling),1
\(GLsizei)pcmd->ElemCount,\,1
\D3D11_MESSAGE_ID_SETPRIVATEDATA_CHANGINGPARAMS,\,1
GLFW,1
IsHovered',1
blank),1
(,1
hmtx,1
rounds,1
e.g.:,1
glyph->XAdvance,1
0.01:,1
(2014-12-10),1
estimate,1
\white,\,1
(2pi,1
\d3d10+,0=d3d9\,1
(#583),1
saving/loading,1
byte),1
STB_TEXTEDIT_K_TEXTEND,1
packers,1
\anything,\,1
\"\pointer"\\,1
logged,1
\components,\,1
primarily,1
FocusWindow(),1
ImDrawList::PushTextureId(),1
(drawing,1
right-clicked,1
CTRL+Shift+Left/Right,1
cached/stored,1
*GImGui;,1
ChildWindowRounding,1
enum),1
GetItemBoxMin()/GetItemBoxMax()/IsMouseHoveringBox(),1
(FIXME:,1
regexps,1
stbtt_BakeFontBitmap(),1
default;,1
ImGui::IsItemActive(),1
ImGui::GetWindowDrawList(),1
\phone,\,1
ImGui::End(),1
customizable,1
popup/menu,1
operand,1
complains,1
developers,1
\(UINT)LOWORD(lParam),\,1
2014/04/03,1
\SmallCheckbox(),\,1
Miguel,1
0.001,1
items_height>0,1
flex,1
guard,1
warns,1
60));,1
situations,1
placement),1
ImfontAtlas::SetTexID(),1
clear/resolve,1
recurse,1
\null,\,1
ImGui::LogToFile,1
\documentation,\,1
desc.FrontFace.StencilPassOp,1
SUPPORT,1
Clip,1
stbtt_PackBegin(),1
\STB_TEXTEDIT_INSERTCHARS(obj,i,c*,n)\,1
advance/positioning,1
CHARACTERS,1
WARNING,1
before/after,1
(an,1
here),1
versions.,1
SIGNATURE,1
\ImGui::SliderFloat("\var"\,\,1
switch-case,1
STB_TEXTEDIT_K_DOWN,1
\"\negative"\\,1
\obj,\,1
existence,1
0.4,1
malloc/free),1
regexp:,1
Build()),1
clicking-frame,1
extern,1
\window->DrawList->AddTriangleFilled(ta,\,1
fasten,1
#,1
\g_pd3dDevice->CreateRasterizerState(&desc,\,1
time_span=2.0f),1
ABOVE,1
COMPILER,1
io.MouseDown[1],1
octagon,1
0>mid,1
h_oversample*v_oversample,1
clipper(1000);,1
\0.0f,\,1
\CPU,\,1
non-MS,1
refers,1
lowercase,1
*case-sensitive*,1
non-bordered,1
\CmdBuffer/IdxBuffer,\,1
mode;,1
(reduce,1
\ImGui::Begin("\My\,1
\records,\,1
ops,1
(ryg),1
0123456789.+-*/,1
Sync(),1
it.,1
rounding+anti-aliasing+ImGuiColorEditFlags_HalfAlphaPreview,1
*has*,1
HoveredTime,1
CP-923,1
\row,\,1
GetIntRef()/GetIntRef(),1
ImGuiSetCond),1
Text;,1
stbtt_int16,1
(remove,1
CleanupRenderTarget(),1
Demo,1
5;,1
'Settings',1
non-inlined,1
or'd,1
parameter),1
1.0(full,1
ShowTestWindow(),1
sign),1
SetNextWindow***(),1
executes,1
ID3D11RasterizerState*,1
Jaussaud,1
IO.Font***,1
Style.Alpha,1
Developed,1
\enough,\,1
(should,1
incrementing,1
\sprintf(buf,\,1
accessors,1
in/out,1
arg0,1
separately),1
Glass,1
Graham,1
double-buffered),1
Because:,1
7,1
extends;,1
background),1
(y,1
\positive,\,1
crashproof,1
(U,1
STBTT_RASTERIZER_VERSION,1
MovedWindow->RootWindow->MoveId,1
2015/01/19,1
size.y,1
(tor),1
\STB_TexteditState,\,1
tab,1
Rasterize,1
(void**)&d3dInfoQueue))),1
viewer),1
win_bg_col.w),1
\"\ma"\\,1
1.333,1
Cass,1
0.0f;,1
respond,1
continues,1
ScrollbarSizes),1
https://github.com/ocornut/imgui/pull/511#issuecomment-175719267,1
brittle,1
prefix/suffix,1
dangling,1
\my_log.AddLog("\Hello\,1
Float2/Float3/Float4/Int2/Int3/Int4,1
550,1
horrible,1
sentinels,1
\popups,\,1
\name,\,1
Demo:,1
\ImGui::Text("\Field_%d"\,\,1
STB_TEXTEDIT_UNDOSTATE_COUNT,1
Place,1
float),1
Sneakily,1
Glyphs->XAdvance,1
FreeBSD,1
memmove..,1
BeginChild(const,1
ask,1
2.0f);,1
Bottom-Left,1
'if',1
\y,\,1
DOCUMENTATION,1
\ZeroMemory(&dsvDesc,\,1
ID.,1
12-sided,1
solution,1
objectation,1
tweaked,1
marginal,1
capture/discard,1
\context,\,1
(0),1
ImGui_XXXX_NewFrame();,1
textured,1
renders),1
-1),1
de-index,1
Left-click,1
\border,\,1
Skyline,1
bytes),1
(cursorpos.y,1
Bullet,1
\http://mollyrocket.com/861,\,1
pushes,1
_FirstUseThisSession,1
options:,1
cubic,1
.......,1
bool),1
deduct,1
passes),1
\par_shapes_translate(cubeMesh,\,1
\byte,\,1
\calls),\,1
popup_pos,1
\io.DisplaySize),\,1
Get+Set,1
Outer,1
ImGuiStyleVar_GrabMinSize,1
measures,1
\start,\,1
1000.0,1
failed,1
\"\stb_truetype.h"\\,1
&nonBlocking),1
\fields,\,1
123);,1
filter.DenyList.NumIDs,1
CONTE,1
default_open,1
median-of-three,1
directives,1
g_pFontSampler,1
AllowKeyboardFocusStack.back(),1
\"\new(ptr)\,1
warnings;,1
rudimentary,1
x86,1
clearing,1
break,1
png_data;,1
imgui_demo,1
restrain,1
\consistent,\,1
computer,1
outline_border,1
\wchar_t,\,1
Text),1
Performance:,1
io.KeysDown[i],1
\filter,\,1
expects,1
\"\header"\\,1
texture:,1
extents,1
api),1
indirectly,1
https://github.com/nothings/stb/blob/master/stb.h,1
defined),1
PERSIST,1
string),1
shrink,1
first_unicode_char_in_range,1
Quality:,1
clip/display,1
Spacing,1
(tree,1
\*),\,1
stick,1
Pool,1
Examine,1
Rideout,1
WANT,1
older/longer,1
io.AddInputCharacter(),1
ImGuiIO.KeysDown[512],1
https://github.com/CedricGuillemet/ImGuizmo,1
Close();,1
\title_bg_col.w)),\,1
\ImGuiCol_{.*},\,1
g_pd3dDeviceContext,1
amortized,1
Value(const,1
ShowBorder,1
BuildLookupTable(),1
\data->SelectionStart,\,1
Resizing,1
RenderText***(),1
meaning,1
Input*(),1
bindable,1
filter),1
'io.WantCaptureMouse'/'io.WantCaptureKeyboard'/'ioWantTextInput',1
resized,1
g_pSwapChain->GetDesc(&sd);,1
io.IniFilename,1
recycling),1
IO.DeltaTime,1
gpu,1
unaligned,1
auto-filling,1
ImGuiWindowFlags_MenuBar,1
MS/Unicode,1
\(consoles,\,1
IMGUI_DISABLE_WIN32_DEFAULT_IME_FUNCS,1
ActiveId/focus,1
STRUCTURE,1
'0',1
Paint,1
IMGUI_DISABLE_STB_RECT_PACK_IMPLEMENTATION,1
gather,1
Conversion,1
2015/02/01,1
incidence,1
InputFloatN/SliderFloatN/ColorEdit4,1
char_storage,1
\CHANGE,\,1
scan,1
lies,1
manualy,1
\window->GetID("\#MOVE"\)\,1
Cap,1
Bigger,1
'API,1
amount),1
\available,\,1
onto,1
\zero-terminated,\,1
Re-adjust,1
1.00,1
io.MouseDown[0],1
encapsulation,1
per-item,1
DC.CurrentLine*,1
punctuation,1
'static':,1
seeked,1
Mixing,1
frequently,1
(here,1
\ColorEditX,\,1
phases,1
+100),1
hits,1
!Down).,1
(normally,1
(2014-06-19),1
lambdas,1
retrieval,1
scope),1
surfaces,1
obsoleted,1
\feature),\,1
codes,1
\together,\,1
hhcurveto,1
primitives),1
(#622),1
Sergey,1
Defining,1
ImGuiSetCond_,1
self),1
[0..FontSize],1
IO.FontHeight,1
*length,1
sees,1
begin/append,1
!(flags,1
why?),1
EVER,1
Ulf,1
touches,1
PressedOnDoubleClick,1
draw_data),1
separator:,1
tetrahedral,1
\lower-right,\,1
\running,\,1
pool,1
default:,1
assemble,1
stb_compress,1
(please,1
\(pos_min,pos_max)\,1
supporting,1
num_chars,1
treating,1
(Favor,1
loses,1
Commands,1
\corner,\,1
........,1
DisplayStart/DisplayEnd,1
(non-negligible,1
ImDrawList::AddArcFast(),1
replacements,1
\"\A\,1
STB_TEXTEDIT_K_*,1
temp_bitmap,1
code-point,1
(todo:,1
piece,1
next..,1
'io.WantCaptureKeyboard',1
\cache-friendly,\,1
active/hovered,1
vertex/index/constant,1
(sqrt(4,1
\however,\,1
non-pixel,1
relevant,1
\multiplier,\,1
'compressed_ttf_data',1
y0..y_crossing,1
Cheaply,1
saving/restore,1
ImGui::IsItemHovered(),1
want/can,1
button),1
DisplayEnd,1
Must,1
hacky,1
ImGui::NewFrame();,1
window/tooltip:,1
hacking,1
'font_size':,1
Ideograms,1
(#323),1
D3D11_RTV_DIMENSION_TEXTURE2D;,1
enclose,1
side),1
o@M,1
loading),1
scoped,1
\sizes,etc.)\,1
crosses,1
remote:,1
(SUCH,1
\"\0\,1
ascent..,1
driven,1
\CTRL+X,CTRL+C,CTRL+V\,1
fourth,1
step),1
SIZE_MINIMIZED),1
Have,1
imgui_impl_XXXX.cpp,1
\matrixRotation[3],\,1
gizmoMatrix.m16);,1
codepoint->glyphs,1
keys),1
\items_height<0,\,1
code-driven,1
cubeTextureDesc.usage,1
\ImGui::Text("\Foobar"\);\,1
2016/08/31,1
\axes,\,1
exposed/functional,1
CTRL+C:,1
Unified,1
1.01,1
movements,1
&b);,1
(Will,1
causing,1
\same,\,1
'ClipRect',1
point:,1
Logging:,1
ImVec4(const,1
io.FontAllowScaling,1
fonts:,1
slider),1
u16,1
\"\Save\,1
appeared,1
STB_TEXTEDIT_K_UP,1
fb_scale,1
ImGui::GetTime();,1
\positioning,\,1
model,1
INCLUDE,1
(OTF),1
edges),1
(return,1
\Render(),\,1
end-user:,1
\otherwise,\,1
\costly,\,1
'UTF-8,1
API/GPU,1
\"\Cancel"\\,1
German),1
\(bool,int,float,columns\,1
HOLDER,1
\border"\\,1
Hot,1
<new>,1
\io.Fonts->GetTexDataAsRGBA32(pixels,\,1
saves,1
(==SizeFull,1
polygons,1
FILE,1
D3D11_RASTERIZER_DESC,1
per-tool,1
component),1
his,1
D3D11_CREATE_DEVICE_DEBUG;,1
in-widget,1
\qsort,\,1
clip_rect.y,1
caution,1
adjacent,1
'character,1
\X,\,1
drag/up;,1
uncompressed,1
GrabMinSize,1
readme,1
matrixScale);,1
ImDrawList::PushClipRect(ImVec4,1
degenerates,1
\channel,\,1
SOMETHING,1
method,1
off->on,1
ImGuITreeNodeFlags_SpanAllAvailWidth,1
\resolution,\,1
hlineto,1
\fish"\\,1
\"\flex"\\,1
\compatibility,\,1
\buffer),\,1
paramaeter,1
\ImFont,\,1
'A',1
GetColumnOffset(GetColumnOffset()),1
items_height:,1
96,1
indirect,1
minimizing,1
ref,1
Y=0,1
repeated,1
\relationship),\,1
GetColumnOffset(GetColumnIndex()+1),1
ImGui::GetCursorPosY(),1
non-latin,1
stbtt_PackFontRange(s),1
(1.35),1
2.f);,1
startup),1
(To,1
D3D11_BLEND_DESC,1
THEY,1
\"\instances"\\,1
\TreeNode*(),\,1
(possibly,1
'\n'),1
you.),1
\TreePush/TreePop,\,1
\fallback,\,1
rcurveline,1
items_count:,1
SetWindowSize(),1
\"\insert_mode"\\,1
Auto,1
explicitly),1
\"\OK"\,\,1
\segment,\,1
\SetNextWindowSize(),\,1
rings,1
splitter/separator:,1
\u8"\Hello\,1
PROGRAMS,1
Geometry,1
'Repeat',1
floats),1
four,1
\ctx->DrawIndexed(pcmd->ElemCount,\,1
\continuous,\,1
\axis,\,1
Having,1
You'll,1
clipper(Items.Size);,1
user_data',1
Half,1
dsvDesc;,1
(sqrt(3+1)-1)/3;,1
\y-increases-down,\,1
1d->2d,1
GetItemsLineHeightWithSpacing(),1
delimitation,1
\0\0,1
NoTitleBar|NoResize|NoMove|NoScrollbar|NoSavedSettings|NoInputs,1
STB_TEXTEDIT_KEYTOTEXT(k),1
Occasionally/rarely,1
NOISE,1
http://www.gii.upv.es/tlsf/main/docs,1
\MyVec2(x,y);\,1
inconsistent,1
Hello,1
ImDrawList::PathFillConvex(),1
multithreaded,1
Because,1
sub-menus,1
start_point);,1
**None,1
AddInputCharacter(),1
\0xf3ff,\,1
Unindent()+PopId(),1
STBTT_PLATFORM_ID_MAC;,1
stoiko,1
improvement,1
debugger,1
Improved,1
affecting,1
1=opengl,1
immediate-mode,1
focusing,1
sharing,1
\"\###id"\\,1
y_top,1
1.06:,1
\counted,\,1
Jeremy,1
hWnd;,1
nearby,1
neeed,1
+0.99,1
stbtt_GetCodepointHMetrics(),1
size>0.0f:,1
\two,\,1
generally-more-precise,1
mainloop,1
sheering),1
comparator,1
*p_open,1
Measure,1
manner,1
downwards),1
IO.MemReallocFn,1
adjusting,1
effective,1
HoveredRootWindow,1
\ALT,\,1
Grimmer,1
to__declspec(dllexport),1
HoveredWindow,1
FIXME-LEGACY:,1
constructing,1
Type2,1
watch,1
(1.0f,1
\command,\,1
LOADING,1
combine,1
Definition,1
AlignFirstTextHeightToWidgets),1
blobs,1
action:,1
font2,1
string;,1
tidy,1
\one,\,1
linestart,1
reorders,1
scrolls,1
'inch',1
Policy,1
pie,1
edge-list,1
(needs,1
\ImGui::Text("\/path/foobar/%04d/"\,\,1
reentrant,1
tempted,1
(ideally,1
================,1
